clean_text,sentiment
no sé de ti pero lo que me encanta de tom y jerry dibujos animados es la interacción a menudo violenta entre los dos personajes el ratón en manhattan ve a jerry dejando a tom atrás para tener una aventura en nueva york y en lo que a mí respecta este definitivamente sufre de una falta de gato tan mágico como la exploración de jerry de la gran manzana podría ser por la otralos fanáticos de t j que han comentado aquí en imdb no podía esperar a que terminara esta basura autoindulgente por lo que podría ver la siguiente caricatura en mi dvd en hecho la única parte de todo el episodio que realmente disfruté fue cuandojerry casi compra la granja colgando precariamente fuera del final de una vela rota cientos de pies por encima de una carretera concurrida,negative
bueno tengo que admitir que esta película trajo algunas risas ocasionales a mi cara ok pero eso no lo convierte en una buena película la mayoría de los personajes son estereotipos terribles y verdaderamente poco convincentes no todos ellos dan excelentes actuaciones pero algunas realmente lo intentan pero fallan porque sus personajes están mal escritos el ejemplo perfecto es julia koschitz ella cambia sus hábitos alimenticios de una charla con la otra por una charla que no bebe alcohol en la siguiente es alérgica a champagne se siente demasiado hermosa para la mayoría de las personas de hecho ella es pero todavía termina con el ajuste perfecto con respecto a los looks y se niega a dar a algunos más realistas a chicos una oportunidad y así sucesivamente el final es muy cursi aunque me gusta una de las escenas finales cuando todos finalmente deja de hablar y el director nos da la oportunidad de recuperar la respiración de nuevo shoppen es básicamente una película que ofrece algunas risas baratas principalmente porque se trata de relaciones sexuales y relaciones asumo y tal vez algún entretenimiento corto aún así la imagen completa es un gran estereotipo y nada es realmente especial al respecto,negative
logré tomar una visión de esto con la ayuda de mst k y oh boy incluso con el riffing esta película fue insoportablemente mala imagine a alguien cuya competencia con una cámara podría estar hecha por un mono los aspectos más destacados lo que había provino de los efectos especiales que estaban ok la actuación en su mayor parte también fue ok aunque nada especial era de una calidad más alta que otras películas de b que he visto en el pasado el resto de esta película es de mala calidad el trabajo de la cámara a menudo parece que acaban de poner al hombre de la cámara en patines y empujados él a lo largo la historia si se puede llamar está tan lleno de agujeros es casi divertido nunca explica por qué demonios sobrevivió en primer lugar o necesita carne humana para sobrevivir el script está mal escrito y el diálogo bordea solo el estúpido plano el clímax a la película si hay uno es absolutamente risible si no puede encontrar la versión mst k evite esto a toda costa,negative
seré honesto con yall yo era un junior en la escuela secundaria cuando este comedia se transmitió por primera vez en abc no pensé que me gustaría en absoluto pero con john roitter sentí que tenía un pequeño potencial en él además de que era algo más con eso que me gustaba la actuación fue estupenda no es una gran cantidad de horroras líneas de comedia de calificación john ritter siempre le lleva a su juego cuando se trata de comedia este fue un gran espectáculo para ver y le diré por qué fue un gran espectáculo mi padre que nunca observa las comedias en absoluto solo observa películas deportes y leyes y orden él realmente se sentó con mis hermanos y hermanas mi madre y yo mismo y observé el show creo porque john ritter estaba eneso honestamente creo que este espectáculo seguiría corriendo si john ritter dios descanse su alma desearía que no haya fallecido,positive
vi a esta película como un niño hace unos años y no lo he olvidado hasta el día de hoy no podía decir si es una buena foto pero en aquellos días me enamoré instantáneamente de jean simmons los recuerdos se concentran en la sensación muy erótica de la película pero todavía recuerdo la trama simmons fue muy joven entonces y hay otra película que me dio la misma sensación las grandes expectativas de david lean y de nuevo fue el joven jean simmons es una pena que blue lagoon no esté disponible en video me gustaría corregir mis recuerdos,positive
dragon fighter es el primer canal de ciencia fidelidad aunque supongo que ahora se llama syfy película original que he visto pero he visto a uno o dos o dos desde entonces y puedo decirles que eran estúpidos pero este realmente raspa el fondo del cañón el cgi se hace mal la actuación es mala el guión es ridículo y lo que sucede al final es inesperado y fuera de lugar si ha visto a dragon fighter probablemente sepas lo que quiero decir no queríapon un spoiler en mi crítica además había esta melodía musical que se usaba en casi todas las secuencias peligrosas eso fue realmente estúpido simplemente lo jugaron una y otra vez y definitivamente no es original sé que he escuchado eso en algún lugar antes no puedo recordar dónde este es uno para evitar,negative
lo que se puede decir sobre cualquier película más salvaje que no sea la mayoría de las historias humanas y reales sobre las personas y lo que los impulsa los insectos los persiguen billy creó imágenes como pinturas que se mantienen para siempre reflejando la afección humana él pinta lo bueno y lo malo en todos nosotros también pinta con amor no puedo imaginar a nadie que tenga una lista de mejores películas sin una película más salvaje ellos durarán porque son ciertos primero vi esta película en la televisión en los años cuando era un niño y tuve que salir de la habitación porque sentí que las lágrimas brotaban en mí y se avergonzaba ahora soy un anciano y todavía siento las lágrimas bien pero no dejes la habitación sabía a estas personas y los amaba y crecí a su alrededor billy los conservó en esta película y no en una generación más grande pero de una manera más realista que conservó el poder del espíritu humano,positive
ignorando a rocky esta es la mejor película de hulk hogan y todavía tasa como una de las peores películas de la historia hulk hogan esencialmente juega a hulk hogan llevando a sus amigos luchadores para una película con todos los clichés para acompañarlo el promotor torcido el monstruo imparable el niño herido la mujer sexy y dookie,negative
creo que cockpluncher es la mejor pieza de trabajo que ha salido de la fábrica seven seagal en mucho tiempo esta película fue la primera que he visto desde esa excelente vista previa de la película mi punto el esta listo cada película es la misma tal vez él sea bueno en machete porque no será la estrella solo podemos esperar p gracias por hablar con ucsb cuando fui a la universidad fue un discurso increíble realmente influyó en algunas personas por ahí tengo que escribir diez líneas sobre esta película umm me gusta el tipo de fumador que mató a un montón de tontos cada vez que alguien huele a la mirada de mentol porque podría haber un asesino con una glock silenciada y otro ruidoso que quiere matarte es eso diez,negative
una vez más somos afortunados de ver una magnífica escena de apertura donde el trabajo de los artistas ha sido completamente restaurado y vemos esta tienda de comestibles de antigüedad en una esquina de la calle con la nieve que cae suavemente en el interior están los ricos colores de toda la mercancía desde productos hasta productos enlatados y en caja hasta medicina hasta dulces etc en esencia esta es una historia de aquellos bienes de llegada a la vida como los animales en las etiquetas de los artículos o incluso un pastel o incluso un paquete de cigarrillos todo el espectáculo es narrado por jack bunny un personaje de jack benny con música del conductor leopold stokowski quien estaba en tantos pantalones cortos animados de looneony he perdido mucho del humor es tópico por lo que paga saber quién little egipto y otros personajes el número de aqua de tipo busby berkeley con baños que salen de las sardinas que salen de la lata y el tomate can can can dance fueron inteligentes todo lo anterior y más fue en la primera mitad de esta caricatura de longitud ligeramente más larga que la normal la segunda mitad era sobre un tipo king kong que se escapa de la caja de galletas animales y aterroriza a todos esa parte no era mucho y terminó en una nota algo estúpida así que una a para la primera mitad una d para el segundo lo que lo hace sobre un c plus o b minus en general,positive
esta es la película de película noir más lenta que he visto el script muy débil solo brinda oportunidades para que jack peance y rod steiger entregue excepcionalmente bien líneas que se hicieron para una audición de actuación la pala y steiger afirman de hecho son actores serios que pueden retratar sus roles respectivos con poder emoción y drama la historia en sí se mueve a un ritmo increíblemente lento que se lleva a cabo principalmente en una sala de estar el director obviamente se movió a los actores en los círculos rytmáticos ya que liberaron líneas agotadas para mantener el ritmo lento de hacerse notable a la audiencia la acción no recoge hasta los últimos diez minutos de la película si eres quien está buscando más profundidad en un drama de delitos este no es para ti,negative
wow la banda de los hermanos desnudos qué debería decir supongo que puedo decir que este show simplemente chupa número uno no tienen talento probablemente ni siquiera pueden jugar los instrumentos número en el comercial dijo que eran famosos pero nadie escuchó de ellos hasta que se produjo un espectáculo de mierda mira realmente no lo odio tan malo lo daría como un de cada pero lo que me molesta es cómo todos dicen que tienen un gran talento y nat es tan profundo y escribe letras profundas mi culo profundo habla de los luchadores hardcore con sentimientos internos wow pude leer lo que dice en las paredes de un baño y sería más profundo que eso y no se pusieron famosos por sí mismos sus padres son famosos celebridades y quería que sus hijos fueran demasiado así que hicieron un mal espectáculo tengo la sensación de que será cancelado pronto,negative
ahora la compañía original del canal de ciencia ficción ha hecho algunas películas bonitas de mierda casa de los muertos todos los días de las almas etc pero cuando abandona el trabajo enteramente al actor escritor de horror master writer y ahora director bruce campbell usted consigue uno de los mejores malditos hechos para tv películas de terror independientes jamás hechas normalmente odio estas películas en mi revisión anterior casa de los muertos no podía creer lo horrible que era la película pero de alguna manera tomé un gusto por esta película un muy buen gusto para esta película la violencia es buena y también lo es la comedia negra en la película y te recomiendo que lo consigas una verdadera obra maestra de bruce campbell bueno ya que solo quedan unas pocas líneas más que puedo decir lo que quiera sobre esta película ijajkasif jhjdj nxd fnehsd fhncfnfvhs djkealjwsns uhhhs sishsnhf ahcnakdjh hndchjndnh jacnd hchjnnhw jhj nashdnfhcka fhnkhad sakasdadj fjkdfa,positive
vi a esta película en el festival de cine de sundance y yo también me sorprendió que no hubiera generado más aviso porque no solo era poderoso y bellamente elaborado pero muy original la audiencia estaba totalmente comprometida y la mayor parte de ver una película como esta en un festival es la oportunidad de hablar con el director y emitir en la sesión de preguntas y respuestas después literalmente tuvieron que arrojarnos fuera de la sala de detección para la próxima película podríamos haber seguido mucho más tiempo la película se cree provocando y hilarante al mismo tiempo será una pena si esta película no se recoge para una distribución más amplia espero que al menos estará disponible en dvd porque quiero volver a verlo y compartirlo con todos los que conozco,positive
independientemente ignorante mal concebido matriz de carrera dónde está el talentoso angela jones ahora basura profundamente desconocida no es de extrañar que reb braddock no haya dirigido nada más desde que a quien tenga la oportunidad de hacer su primera película sobre sus propias reglas basada en su propio guión con la ayuda de quentin tarantino mismo y crea algo como esto cualquiera quesiente que esta era una historia que vale la pena decirle al mundo no merece un segundo descanso bajo las circunstancias las actuaciones son buenas los actores hacen lo que se les dice que haga y lo hacen bien es solo que no deberían haberlo hecho en primer lugar de,negative
siempre imaginado esta película de la cubierta de video finalmente se puso a su alrededor para comprarlo para un fiver en una venta y un niño que una película una actuación simplemente impresionante de todo el caso y se filmó tan bellamente incluso a veces desde una distancia por lo que apenas puede escuchar cuál es el diálogo como si realmente fueras a la distancia recogiendo bits de la historia realmente se está moviendo con frecuencia divertido y muy observable no es mucho diálogo sino que se filma de tal manera que te sientas mucho un de mi parte debes verlo,positive
el director de barbara stanwyck melodrama baby face de la directora de alfred green como una de las películas más notorias de las películas de pre código estas películas se produjeron antes de que la administración del código de producción tuviera el poder de hacer cumplir sus reglas en inspiración gene markey y midnight mary scribe kathryn scola escribió el guión basado en la historia de mark canfield sobre el aumento y la caída de un chica que usó sus encantos sexuales para adquirir riqueza y posición en la sociedad por cierto mark canfield fue un seudónimo para el productor daryl f zanuck estas películas de pre código hoy parecen domesticadas pero despertaron la controversia en abundancia y contenían material más araconómico que la mayoría de las películas hasta finales de la década de cuando el código comenzó a erosionarse los temas que exploran los cineastas son mujeres versus hombres mujeres versus mujeres y mujeres frente a la sociedad nuestro protagonista astuto hace suficiente skulduggery de que todos los temas son aproximadamente iguales los poderes de papá noeles sin valor robert barret de batería distante opera una barra ilegal de speakeasy durante la prohibición cuando la enmienda trece prohibió el licor y elabora su propio alcohol en un quieto afuera nick es tal como un tipo desagradable que prohíbe a su hermosa pero a la hija hija hijo lily barbara stanwyck de la enfermera nocturna pero lily se niega a ayudar a su padre con un político local de sleazy el político ed sipple arthur hohl de detective privado está votos para tomar represalias por la negativa de lily para acomodarlo más tarde nick mastica su hija rebelde lily lo reprocha sí soy un vagabundo y quién es para culpar mi padre un oleaje comience que me diste nada más que hombres sucio hombres podridos y tú eres más bajo que cualquiera de ellos tan pronto como ella ha salido de lo que nick muere cuando aún lo explica y lo mata lily y su americana afroamericana chico theresa harris de arrowsmith empaquen sus bolsas y atrapan un paseo de la primera flete que sale de la ciudad no hagas que nuestras heroínas llegaron a nueva york que lily usa su encanto para obtener un trabajo en una banco visualmente el director verde muestra la astuta astuta de lily por la escalera con los ángulos de la cámara que se mueven hacia arriba hasta que la sexualidad de lily amenaza con destruir el banco en un momento lily rompe un matrimonio entre un oficial de banco ned stevens donald cook of the public enemy y su novia anne carter margaret lindsay de cavalcade después de que stevens la había disparado por coquetear con ella jefe brody douglas dumbrille de sus mujeres en el baño de empleados lily es extremadamente astuto y logra emerger de cada debacle mejor que antes la junta de fideicomisarios contrata a courtland trenholm george bent of jezebel para hacerse cargo de la presidenta del banco lo primero que hace trenholm está pagando a lily en lugar de dejar que le publique sus entradas de diario sobre los ups más altos en el banco además trenholm se envía a lily a su banco de sucursales en parís donde lily no crea ninguna conmoción hasta que llegue trenholm y se van conectados románticamente lily combate el diente y la uña para todo lo que ella se ha conseguido y odia a tirarlo todo pero ella sacrifica todo al final para su marido regístricamente lily termina de nuevo en la misma ciudad en la que comenzó pero trenholm y ella son felices ahora la cara de bebé califica como una de las cinco mejores películas de pre código busque a john wayne disfrazado con un traje y empate en una escena,positive
esta película tenía mucha promesa estaba muy entusiasmado con esta película al final era risible en el mejor de los casos doloroso en el peor de los casos los estilos de actuación corrieron la gama de de verdad en realidad plana los ángeles la esposa y la hija a la animada carácter de casper sentí que el diálogo era solo un intento de transferir información a la audiencia en lugar de personas reales que intentaban hablar entre sí preste especial atención a la escena con respecto a el error es prácticamente un insulto a la capacidad de la audiencia para resolver las cosas sin embargo en defensa de esa escena obtuvo la risa más grande de toda la película había leído que pasaron mucho dinero viajando a varias ubicaciones en el extranjero lástima que no lo usen no sentí que fui transportado a lugares exóticos cualquiera podría insertar material de archivo del coliseo en roma sin embargo para terminar en una nota positiva pensé que los conjuntos eran bastante buenos realmente me gustó los gráficos que se mostraron en las computadoras de decodificación mi opinión y eso es todo lo que es que si el factor schmaltz hubiera sido mucho menor y el factor de acción habría aumentado mucho esta película habría sido buena,negative
tan aburrido te quedarás dormido después de los primeros minutos lo siento señor boutonnat admiro su trabajo todas estas hermosas películas usted dirigió como tristana sans logique etc pero aquí la trama es extremadamente vain excepto la magnífica fotografía todo parece mudo y no hay envidia para saber qué sucederá en estos actores medianos además los diálogos son minimalistas la famosa pregunta dónde están los niños se repite tan a menudo se parece a una farsa créeme es una pérdida pura de tiempo con respecto a la trama y horas es mucho tiempo ciertamente la verdadera razón de este desastre total de taquilla,negative
reed diamond juega a un hombre que sufre de amnesia que ha estado en un asilo mental durante más de una década después de que se encontró preguntándose los caminos traseros con sangre en sus manos los médicos quieren probar un nuevo medicamento experimental que devolverá sus recuerdos perdidos si funciona pero cuando las drogas le dan alucinaciones de un demonio elige escapar en su lugar mientras estaba afuera se hace amigo de un joven cuyo padrastro greg grunberg maltrata a su madre no la dejará cerca del cuarto oscuro en su sótano y actos sospechosos en general mientras que el misterio general de la película es un poco fácil de identificar paso antes de que se revele encontré que el sr diamond está actuando para ser atrapado lo suficiente como para mantener mi atención a lo largo en interés de la divulgación completa he sido un gran fanático de su homicidio y su breve pero extremadamente pivotante rol en el escudo a través de journeyman dollhouse no es una gran película ni una buena película sino lo suficientemente servicable aunque me gustó mejor que las películas anteriores que he visto en el director escritor michael hurst sala pumkinhead mansquito oye candy one fleeting par de tetas en un grado de alalucaciónmy c,negative
como fan de la película de terror trato de observar todas las novedades significativas de este género especialmente aquellas que son los productos de mi cine nativo y puedo decir que el poder del miedo o vedma como el título ruso de la misma es una de las películas más débiles entre ellas en primer lugar no puede aterrizar incluso a un niño pequeño pase de manera tan lenta y tan predecible que no hay lugar para el verdadero horror hablando francamente es malo en todos los puntos desde la parcela de goofy no sé por qué los productores directores rusos decidieron transformar la historia clásica sobre la brujería ucraniana en algunos thriller de américa lame y ridícula de américa del día estoy absolutamente de acuerdo con el revisor anterior no se emociona un poco y al trabajo terrible y cursi de los actores todos los actores incluidos los principales valeri nikolayev y yevgeniya kryukova que son bastante famosos en rusia se ven como muñecas de madera o algo así y me parece que ni siquiera se molestaban en jugar en absoluto solo hablaban sus líneas de inglés sin ninguna expresión y al final no entiendo realmente por qué filmaron esta película en inglés con actores rusos creo que fue su turno incorrecto al menos podrían lanzar algunos actores estadounidenses o ingleses para que las partes líderes las hagan parecer más convincentes lo mismo puedo decir acerca de los llamados pequeños fondos de la ciudad americana que se dispararon en estonia y se parecen a él el único momento positivo que encontré en el poder del miedo son los efectos visuales no son excelentes sino bastante buenos para la película rusa y la música está bien al menos no me irrita por eso le doy dos estrellas en general si desea ver una buena película de terror no pierdas el tiempo y el dinero en esta película aburrida y si está buscando algo que afirma ser un horror ruso le aconsejaría que encuentres una copia de viy o el espíritu del mal es realmente la fantástica película basada en la misma novela que el poder del miedo pero mucho mucho mejor,negative
una de las mejores películas que he visto buen script trama original de un hombre que está encantado sobre el asesinato de jfk cuando fue asignado para protegerlo en ese frío día de noviembre en treinta años después otro lunático antisocial quiere asesinar al actual presidente el agente de servicio secreto pierde a su pareja en el camino a los hombres armados enloquecidos que los esquemas mienten y asesinan a cualquiera en su camino que se interpongan en su camino de su misión la película acompaña con una gran puntuación memorable y un romance restringido pero significativo entre russo y eastwood que muestra lo difícil que es tener una vida romántica en ese tipo de trabajo malchovich es genial seguro que muchos otros candidatos podrían haber desempeñado el papel que jugó pero cuántos podrían actuar con tanta astitud e intelecto que se mostró en la película no hace falta decir que pensé que esta era una gran película cada vez está en la televisión tengo que verlo y lo tengo en dvd soy un gran fanático de eastwood esto solo impulsó su ya fabulosa carrera y el mejor papel de malchovich hasta la fecha,positive
ahora esto es más como él una de las mejores películas que he visto en mi vida a pesar de que se hizo muy bien en todos los aspectos esta película fue repartida únicamente por no ser demasiado exactamente exactamente se aligió hay toneladas de películas históricas por ahí eso fue perdonado por no ser demasiado exacto exactamente y muchos de ellos ni siquiera se acercan a la grandiosa qué entretenía y cuán cautivando esta película fue ahora de que se trata todo lo que quiere el género de esta película y todas las jugadoras son aquellas con el síndrome anti flynn este síndrome conservador enraizado está muy estrechamente relacionado con los síndromes anti elvis anti ali anti clinton anti kennedy generalmente causados por el miedo a los encantadores individuos que tener creencias no convencionales si el espectador de esta película es de mente abierta y tiene la capacidad de separar la política del arte encontrará esta película no solo una de las mejores clásicas sino también una de las mejores películas de todos los tiempos lo califique el segundo mejor mejor occidental derecho b ehind wayne los vaqueros,positive
en primer lugar me gustaría señalar que las personas que han criticado esta película han hecho algunos errores deslumbrantes cualquier cosa que tenga una calificación inferior al es claramente absoluta no se produzca una película absolutamente fantástica con increíbles efectos de cine los actores son altamente creíbles el pensamiento narrativo provocó y el horror y el contenido gráfico extremadamente perturbadores hay mucha mística en esta película muchas preguntas surgen ya que la audiencia se revela a la criatura extraña y extraña que hace hábitat en los túneles oscuros cómo se creó craig y qué le pasó a él una película fantástica con un gran factor de enfriamiento una película con tantas preguntas sin respuesta y una película que necesita ser apreciada junto con otros como días después el bunker los soldados de perros y el reloj death esperan más de estas películas fantásticas,positive
combine el buen casting la mala escritura la buena puntuación orquestal el mal diálogo y la buena idea de la historia con mucho potencial pero nunca se realiza entonces tiene la corriente de deslizamiento acabo de comprar la película por un dólar vale la pena pero no mucho más es bueno ver que mark hamill actúa de nuevo debe haber una secuela decente hecha para remediar el daño del original o al menos dárselo la atención adecuada que debería haber recibido en primer lugar sin embargo la puntuación de berstein le exigió la atención de los créditos de apertura sin embargo las tomas largas de los planos de slipstream y la revelación aún más larga de los puntos de parcela interesantes silden su atención es realmente fácil perniciar una película como esta después de todo es por el productor de starwars y el director de tron y un tremendo elenco pero es lo que es y eso no es mucho línea favorita vamos a hacerlo ha ha boom,negative
película de terror estúpida alrededor de cinco sostetros chicos niñas yendo a este lugar en medio de la nada lo que no saben es el dr chopper y sus asistentes atacan y matan a cualquiera que se amenza en su bosque utilizan sus partes del cuerpo para algunos experimentos o algo así también se lanzan cinco niñas universitarias y dos lesbianas para ser asesinadas y muestran un poco de escisión muy desesperado la historia es confusa y aburrida el gore es ridículamente falso el dr chopper y sus asistentes exageran terriblemente hay un poco de terrible humor negro en aquí y la gente simplemente se mantiene al día mientras que sus amigos están siendo atacados o simplemente se mantienen allí y deja que la gente los mate esto fue bastante insultante hay algunas ventajas un giro por hora era bastante bueno y los cinco actores jóvenes son realmente buenos chase hoyt es genial como reese butch hansen está bien como jimmy ashley mccarthy también es bueno ya que tamara y robert adamson tienen sus momentos como nicholas lo mejor de todo es chesley crisp como jessica fue excelente algunas de las escenas dramáticas entre estos cinco fueron bien actuadas e interesantes desafortunadamente el diálogo no estaba realmente allí para ellos le estoy dando un para sus actuaciones pero no vale la pena mencionar nada más esperemos que estos actores obtengan roles digno de ellos,negative
la película se hace en un estilo que se asemeja a la cerradura el stock y los dos barriles de fumar con lote de subpargimes gráficos de camerwork música fresca y ese gran tipo de humor aussie de la lengua en la mejilla que no encontrará en ningún otro lugar cómo esta película ha escapado la audiencia europea y estadounidense es un misterio,positive
gran drama con todas las áreas cubiertas excepto por screenlay que era demasiado lento y debería haber mostrado escenas más relevantes como el personaje de pitt entrevistando al presidente o pitt en lugar de ser asesinado en lugar de que se lo describiera pesos como los que habrían mantenido a la audiencia despiertaademás algunos minutos inútiles podrían haber hecho más espacio para escenas más hidontañas como aquellas el arrastre de la película mantuvo este de la grandeza de todos los tiempos aunque para ver a pitt aquí hace que la película valga la pena vale la pena los grandes fanáticos de la aliento los estilos del siglo xx y montana realmente le gustarán esto también,positive
este es probablemente el mejor programa de televisión que he visto lo vi por primera vez en la comedia central hace varios años en ese momento no estaba al tanto de que se había editado drásticamente y se mostró fuera de orden y acababa de observar las tres series en orden y sin editar gracias a internet y tu maravillosa serie de tubos me alegro de haberlo redescubrido creo que la comedia es céntrica escogida y elegí su camino a través de la serie uno y dos para hacer una temporada y traté de conseguir amigos y familiares para verlo pero a nadie le parecía que nadie le gustaba necesito nuevos amigos entonces por mi cuenta lo hice lo mejor que pueda incluso cuando sentí que estaba cambiando un poco todavía me sentía obligado a seguir observando años después cuando descubrí a little bretaña inmediatamente reconocí a pauline desde el registro ya que había influido en marjorie en fat fighters además me encanta la idea de los escritores que actúan todo el espectáculo no nuevo pero hecho impecablemente aquí lb no tiene nada en el registro sin ofensa matt david te amo esto es de hecho una pieza de genio oscuro asesinato serial canibalismo implícito lo denominas y probablemente se encuentra en esta maravillosa y única pieza de arte de tv los disparos de la ubicación de la primera escena están escalofríos y parecen engañarte a la ciudad de royston vasey nunca te irás creo que mi personaje favorito tendría que ser tubbs pero cada personaje como retratado tiene su propio encanto mi menos favorito fue papá lázaro que fue hasta que se redirió en la serie tres inteligentes y totalmente inesperados es mejor ver varios episodios seguidos ya que impulsa la continuidad y como dije antes se vuelve tan convincente mientras se repele que realmente no puedes dejar de mirar esto no es para aquellos con estómagos débiles niños conservadores o abuelas a menos que tenga una abuela saucy siempre me encantó la televisión británica especialmente las comedias desde monty python hasta benny hill enano rojo para mantener las apariencias absolutamente fabuloso y el acoplamiento de originales británicos y la oficina pero no sus contrapartes de los estados unidos lo siento esto es diferente a cualquiera de aquellos en que se reduzca completamente la línea entre lo que es gracioso y lo que está enfermo y retorcido nada nada en la televisión estadounidense se ha acercado a este nivel de entretenimiento tv de transmisión de ee uu es tan triste y cojo apenas puedo soportar ver nada de eso es un poco triste que incluso nuestros canales de cable no tengan las agallas para mostrar versiones sin editar de esta gema su pérdida comedia central afortunadamente hay espectáculos como este que provienen de la al otro lado del estanque que redimen todo el medio cada década más o menos cable básico aquí en los ee uu ha estado haciendo pequeños pasos los últimos años en líneas de cruce con condentes con más contenido sexual gráfico uso de drogas y lenguaje de adultos pero aún así se alejan de la decisión de ser adultos sobre la vida real comportamiento de adultos en lugar de solo asesinar a la obsesión y sopla las cosas sheesh es como el mismo formato de espectáculo básico durante los últimos años ni siquiera me hagas empezar con nosotros sitcoms pérdida de tiempo y mucho dinero desperdiciado sabías que según jim ha estado en el aire durante años años de todos modos mire este programa consíguelo en dvd haga lo que debe y luego hacer que sus amigos lo vean también nunca has visto algo así hay tres especiales que aún no he visto me estoy guardando para darle la primavera en mi mejor amigo la próxima vez que visite los verá incluso si tengo que encajarlo y pintarlo con excremento líneas y líneas y líneas y líneas tenga en cuenta que la serie tres sale de uno y dos la ciudad mayor parece caer para concentrarse en nuevos personajes la risa se ha ido gracias a sangriento infierno el tema es más banda y menos orquesta y un poco de la la historia tiene lugar fuera de royston vasey no sean arrojados por nada de eso como al final la serie ha conservado la perversidad tranquila primero demostrada en la serie uno y dos creo que estos cuatro muchachos han creado algo indefinible brillante confiado y absolutamente demente querrás volver a verlo una y otra vez es increíble que en segundos de tiempo de pantalla puedan pasar de una visión barata a la horrorosa blasfemia entonces termina con una expresión facial de primer plano de los actores si alguna vez tuviera que conocer a alguno de los escritores artistas los imploraría para que no lo recreara ni intentaría encatar solo diría puedo ayudarlo en absoluto luego probablemente me pondrían abofeteando así que les pediría que firmen la calma de los,positive
por lo general no estoy dispuesto a escribir comentarios sobre películas no creo que merezca una mención pero en la búsqueda de crecer como escritor y crítico de cine siento que es importante expresar mis pensamientos cuando no me gusta una película queen of the maldned es una de esas películas las historias de horror popular de lestat un vampiro bisexual se llevó primero a la pantalla en en la exitosa una entrevista con un vampiro protagonizando dos de los pesos pesados más grandes de hollywood en tom cruise y brad pitt la elegante estética y la escena de mise en mise en la película capturó a la audiencia si bien puede haber sido un caso de estilo por encima de la sustancia hubo algo al respecto que funcionó a pesar de su ajedrez nunca he sido el enamorado del género de vampiros en general sinde que ese tiempo brad pitt y tom cruise han continuado a cosas mucho más grandes es probable que ambos hubieran rugido de risa cuando se le pida que aparezca en una secuela se habrían estado riendo aún más fuerte cuando vieron el resultado final la reina de los malditos tipifica el tipo de cr p hollywood está contento de apagar a un bajo costo con la esperanza de ganar un buck rápido gracias a una banda sonora promedio y una gran campaña de marketing dirigida a a años digamos que esta película es terrible desde el principio lestat ahora interpretada por brit stuart townsend of shooting fish fame despierta de su tumba oscura al sonido de lo adivinaste nu metal se asierra con algunos músicos de punkish confundidos y se une a su banda bajo la condición de que solo aparece por la noche qué con el sol quema su piel y todo durante el día jesse marguerite moreau un estudiante que estudia el paranormal vampiro los estudios quizás intenta averiguar si lestat realmente es quien dice que es a lo largo de la forma en que se cae por él algo que ver con su extraño pasado pero tiene una pequeña competencia en la reina akasha aaliyah una reina demonio vampiro que regresa del inframundo para adquirir a lestat como su rey elegido la película es vergonzosamente auto induplente pero su tono campy deja un poco de espacio para su humor depreciado cualquiera que vea esta película por cualquier cosa pero una buena risa necesita ver más películas en general ver a townsend es agradable él sabe que el papel es absolutamente por encima de la cima y hace todo lo posible por caminar la fuerza floja entre la hamaming total y la actuación seria el difunto aaliyah es desafortunadamente terrible en el rol de título ella tiene un trimenimo mínimo y lo que ella tiene ella no lo usa no lo usa el maquillaje pobre y los efectos especiales no ayudan a veces suena como si estuviera hablando a través de una caja de voz se rumorea que esta película se dirigía directamente al video hasta que la muerte prematura de aaliyah el año pasado con la posibilidad de que las personas vean su película final warner bros puso esto a un lanzamiento general de lo contrario esta habría sido una de esas películas que ves en el estante en las tiendas de video pero evita porque puedes decir que será simplemente terrible no se seguirán haciendo películas como esta mire la pala de la rompimiento de rom com para adolescentes o la falsificación de ese género con películas como no otra película de adolescentes si hay un mercado para explotar hollywood lo hará el mayor problema que tengo con esta película no es la película en sí hollywood se trata de ganar dinero por lo que si hay un mercado para esta película entonces lo perseguirán eso es negocio pero lo que más le concierne es que la gente saldrá activamente al cine y pague dinero para verlo supongo que ese es el mayor argumento del mundo del cine es el primer y el entretenimiento del arte de la película o es al revés las únicas personas que pueden decidir que es la audiencia si lo desea y está intrigado por las buenas películas manténgase alejado de este pavo,negative
concurto con todos los anteriores quienes dijeron algo que lo convencerá de que no desperdicies incluso un breve de momentos viendo esta película increíblemente aficionada muy mal valores de producción de la producción por completo dirección peatonal y un guión tan inepto e inane nunca debería haber sido escrito y mucho menos producido incluso los profesionales de hollywood aparentemente van a trabajar solo por un cheque de pago aunque nadie debería haber sido pagado por este mal trabajo en su lugar las carreras deberían haber terminado sobre este drivel inconsecuente hay algo fascinante de ver algo tan mal de mandíbula y chad lowe es de manera terrífica y consistente,negative
nos gustó mucho esta película no estaba tratando de ser escandaloso controvertido inteligente o profundo era solo entretenido y era lo que decía en la caja una comedia romántica encantadora cada otro fabricante de cinematográficos británicos parece querer cambiar el mundo agradable ver uno que se concentra en contar un buen hilo con un estilo elegante,positive
